gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_addon_services,avg_monthly_spend,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5yr+
0,0,1,0,64,0,1,91.8,5960.5,3,93.1328125,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,65,0,0,24.75,1715.1,0,26.386153846153846,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
1,0,0,1,2,0,1,70.15,123.8,0,61.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,68,1,0,44.95,3085.35,3,45.37279411764706,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,1,1,1,70,0,1,113.0,7987.6,6,114.10857142857144,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,1,0,1,52,0,1,72.95,3829.75,0,73.64903846153847,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,68,0,0,70.8,4859.95,3,71.46985294117647,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
1,0,1,1,70,0,0,19.45,1303.5,0,18.62142857142857,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,0,0,1,67,0,0,60.5,3870.0,3,57.76119402985075,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,0,28,0,0,85.45,2289.9,2,81.78214285714286,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,24,0,1,84.85,2048.8,2,85.36666666666667,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,1,2,0,1,80.15,194.55,2,97.275,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,68,0,1,78.45,5333.35,5,78.43161764705883,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
0,0,1,1,58,0,1,86.1,4890.5,5,84.31896551724138,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,25,0,1,104.95,2566.5,4,102.66,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,1,10,1,0,35.75,389.8,2,38.980000000000004,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,56,0,1,99.75,5608.4,4,100.14999999999999,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False
0,0,1,1,31,0,1,90.55,2929.75,3,94.50806451612904,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,0,63,0,0,19.5,1215.1,0,19.287301587301585,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,0,0,1,22,0,1,55.15,1193.05,2,54.22954545454545,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0,1,0,7,0,0,20.65,134.05,0,19.150000000000002,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
1,1,0,1,40,1,1,55.8,2109.35,4,52.73375,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,1,54,0,1,79.85,4308.25,1,79.7824074074074,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,43,0,1,25.7,1188.2,0,27.632558139534886,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False
1,0,1,1,3,0,1,91.5,242.95,2,80.98333333333333,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,1,0,1,14,0,0,78.85,1043.8,2,74.55714285714285,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,0,1,0,0,19.65,19.65,0,19.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,1,1,0,68,0,1,84.65,5683.6,2,83.58235294117648,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,62,0,0,20.45,1297.35,0,20.924999999999997,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0,0,0,1,63,0,0,90.45,5825.5,2,92.46825396825396,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
0,0,1,0,29,0,0,80.1,2211.8,4,76.26896551724138,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0,1,0,29,0,1,87.8,2621.75,2,90.40517241379311,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0,0,1,23,1,1,44.95,996.85,2,43.34130434782609,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,0,0,2,0,0,80.55,188.1,1,94.05,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,1,8,0,1,80.0,624.6,1,78.075,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,36,0,0,80.4,2937.65,1,81.60138888888889,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,1,1,0,66,0,1,104.9,6891.45,4,104.41590909090908,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
1,0,1,0,16,0,1,89.45,1430.25,3,89.390625,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,0,0,0,0,0,1,61.9,0.0,3,0.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,0,65,0,1,85.75,5688.45,2,87.51461538461538,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,0,1,49,0,0,103.0,5166.2,5,105.43265306122449,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
1,0,1,1,9,0,0,91.75,865.8,3,96.19999999999999,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,29,0,1,85.8,2440.25,2,84.14655172413794,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,1,1,0,1,76.4,76.4,1,76.4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,1,23,0,1,94.75,2293.6,3,99.72173913043478,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,1,1,72,0,1,84.05,6052.25,2,84.05902777777777,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,65,0,1,19.55,1218.65,0,18.74846153846154,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,0,1,0,9,0,1,102.6,897.75,4,99.75,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1,1,1,1,27,0,1,104.3,2867.75,4,106.21296296296296,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,1,0,1,71,1,1,56.45,3985.35,4,56.131690140845066,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
1,0,1,0,24,0,1,19.7,494.05,0,20.585416666666667,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False
0,1,1,1,64,0,0,25.65,1740.8,0,27.2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,0,0,1,72,1,1,61.2,4390.25,5,60.97569444444444,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,0,58,0,0,82.5,4828.05,1,83.24224137931034,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,17,1,0,54.6,934.8,4,54.98823529411764,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False
0,0,0,1,5,0,1,80.1,398.55,1,79.71000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,61,0,1,68.05,4158.25,4,68.16803278688525,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1,1,1,69,0,0,87.3,6055.55,3,87.76159420289855,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
0,0,0,1,50,0,0,114.35,5791.1,6,115.822,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False
1,0,1,0,45,0,1,24.65,1171.3,0,26.028888888888886,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False
1,0,1,0,10,0,1,19.8,196.75,0,19.675,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,1,29,0,1,84.45,2467.1,2,85.07241379310345,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,1,66,0,1,105.95,6975.25,4,105.68560606060606,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True
1,0,1,1,12,0,1,20.05,264.55,0,22.045833333333334,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False
1,0,0,1,58,0,0,24.35,1423.85,0,24.54913793103448,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,1,8,0,1,66.25,546.45,2,68.30625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,54,0,1,24.05,1230.9,0,22.794444444444448,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
1,0,1,1,42,0,0,84.35,3571.6,5,85.03809523809524,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False
0,0,0,0,38,0,1,99.25,3777.15,3,99.39868421052631,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,1,12,0,1,84.45,1059.55,1,88.29583333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,14,0,1,80.05,1112.3,2,79.45,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,1,0,68,0,0,88.0,6161.9,6,90.61617647058823,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,0,1,9,0,1,76.85,663.55,0,73.72777777777777,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,6,0,1,83.55,477.55,2,79.59166666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,1,67,0,1,90.6,6056.15,3,90.39029850746267,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
1,1,1,1,52,0,1,106.5,5621.85,4,108.11250000000001,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
0,0,1,1,40,0,1,80.0,3168.75,2,79.21875,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,1,1,0,1,69.95,69.95,0,69.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1,10,0,1,95.1,865.1,3,86.51,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,0,1,1,42,0,0,25.25,1108.2,0,26.385714285714286,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
0,1,0,1,20,0,0,71.3,1389.2,0,69.46000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0,0,1,46,0,0,19.95,907.05,0,19.718478260869563,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
0,0,0,1,7,0,0,96.2,639.7,2,91.38571428571429,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,70,0,0,25.15,1790.15,0,25.57357142857143,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
1,1,0,1,66,0,1,102.4,6471.85,3,98.05833333333334,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,16,0,1,90.8,1442.2,2,90.1375,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,22,0,0,25.25,555.4,0,25.245454545454546,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
1,1,0,1,1,0,1,69.65,69.65,0,69.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,3,1,1,30.75,82.85,1,27.616666666666664,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,1,11,0,1,55.6,580.8,1,52.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,2,0,1,20.0,40.9,0,20.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,1,17,0,0,93.85,1625.65,3,95.62647058823529,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,0,1,1,0,1,70.1,70.1,0,70.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,1,0,0,20.2,20.2,0,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,0,1,0,0,44.0,44.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,64,0,0,24.7,1642.75,0,25.66796875,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,1,0,1,2,0,1,78.55,149.55,1,74.775,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,1,1,0,1,80.3,80.3,1,80.3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,72,1,1,53.8,3952.45,4,54.89513888888889,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,1,72,0,1,116.95,8594.4,6,119.36666666666666,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,0,67,0,0,67.85,4627.65,4,69.06940298507462,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1,1,1,72,0,1,73.45,5329.0,3,74.01388888888889,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
1,1,1,1,65,0,1,108.8,7082.45,4,108.96076923076923,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,72,0,1,19.75,1567.0,0,21.76388888888889,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1,0,0,1,20,0,1,89.4,1871.15,3,93.5575,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,1,1,2,0,1,86.85,156.35,1,78.175,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,70,0,1,99.35,6944.5,4,99.20714285714286,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
0,0,1,0,68,1,0,44.8,2983.65,3,43.87720588235294,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0,1,1,1,49,0,1,88.2,4159.45,3,84.88673469387754,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,68,1,1,54.1,3794.5,4,55.8014705882353,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,30,0,0,19.7,625.05,0,20.834999999999997,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1,0,0,1,34,0,0,64.35,2053.05,3,60.38382352941177,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,0,1,0,58,0,0,99.25,5846.65,4,100.80431034482758,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False
0,0,0,0,12,0,0,21.05,235.8,0,19.650000000000002,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,1,19,0,1,55.0,1046.5,2,55.078947368421055,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,1,24,0,1,89.55,2259.35,2,94.13958333333333,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,22,0,1,94.7,1914.9,3,87.0409090909091,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,1,1,1,59,0,1,93.85,5574.75,2,94.48728813559322,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1,22,0,0,25.25,566.5,0,25.75,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False
0,0,1,1,56,1,1,54.05,2959.8,4,52.853571428571435,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
1,1,0,1,32,0,0,90.95,2897.95,2,90.5609375,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,1,1,0,0,19.2,19.2,0,19.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0,72,0,1,106.1,7848.5,4,109.00694444444444,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
0,0,1,1,70,0,0,76.1,5264.25,4,75.20357142857142,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
1,0,0,1,18,0,1,99.85,1776.95,3,98.71944444444445,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,70,0,0,79.15,5536.5,5,79.09285714285714,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0,1,0,66,0,1,75.1,5013.0,5,75.95454545454545,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1,0,1,0,51,1,0,34.2,1782.0,2,34.94117647058823,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,6,0,0,19.85,138.85,0,23.141666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,1,2,0,1,93.85,196.75,2,98.375,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,1,67,0,0,50.55,3260.1,1,48.65820895522388,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,3,0,0,55.35,165.2,2,55.06666666666666,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,71,0,1,19.9,1355.1,0,19.085915492957746,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,0,0,1,17,0,0,56.1,946.95,2,55.70294117647059,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0,0,0,1,45,0,1,100.85,4740.0,3,105.33333333333333,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0,1,0,8,0,1,19.75,145.0,0,18.125,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
1,0,1,1,71,0,0,85.75,6223.8,6,87.65915492957747,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,1,1,68,0,0,86.45,5762.95,2,84.74926470588235,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,0,1,2,0,1,80.65,144.15,1,72.075,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,37,0,0,19.8,813.3,0,21.98108108108108,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0,0,1,1,31,0,0,88.65,2683.2,2,86.55483870967741,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,1,0,1,64,0,1,103.5,6548.65,4,102.32265625,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,1,52,0,1,80.95,4233.95,4,81.42211538461538,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,1,0,1,54,0,0,65.25,3529.95,3,65.36944444444444,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
1,1,1,1,42,0,1,74.15,3229.4,1,76.89047619047619,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,1,27,0,1,19.4,529.8,0,19.62222222222222,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1,1,0,1,5,0,0,80.7,374.8,2,74.96000000000001,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,71,0,0,84.2,5956.85,5,83.8992957746479,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,0,1,7,0,1,89.35,631.85,2,90.26428571428572,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,0,0,1,4,1,1,29.15,110.05,1,27.5125,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1,9,0,0,59.9,542.4,1,60.266666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,1,0,72,0,1,108.65,7726.35,6,107.31041666666667,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,1,1,62,0,1,84.95,5150.55,5,83.0733870967742,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,0,71,0,0,23.9,1626.4,0,22.907042253521126,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,0,0,1,14,0,1,89.95,1178.4,2,84.17142857142858,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,1,1,2,0,1,70.35,120.25,0,60.125,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,48,0,1,103.85,4946.05,4,103.04270833333334,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,1,72,0,1,112.75,8192.6,6,113.78611111111111,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,0,19,1,1,34.95,610.2,2,32.11578947368421,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,18,0,1,50.3,908.75,1,50.486111111111114,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,0,1,54,0,0,80.6,4299.95,5,79.6287037037037,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,33,0,0,107.55,3645.5,4,110.46969696969697,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,1,6,0,0,78.65,483.3,5,80.55,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,0,1,1,57,1,1,49.9,2782.4,4,48.8140350877193,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1,17,0,1,20.5,365.8,0,21.51764705882353,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1,0,0,1,1,0,1,74.3,74.3,1,74.3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
